3062
13748 13848 121,196 KR63-41(AUTOPISTA_NORTE)
13753 13585 83,150 KR63-42C(KR63-42C)
13753 13968 197,170 KR63-38(KR63-38)
13758 13454 92,256 CL33-63B(AVENIDA_33)
13758 13736 60,545 KR63B-33(KR63B-33)
13762 13600 61,744 TV63-0(TV63-0)
13770 13600 50,015 TV63-0(TV63-0)
13770 13748 576,838 KR63-42C(AUTOPISTA_NORTE)
13775 13660 62,298 TV51B-53(TV51B-53)
13775 13970 104,030 TV51B-64B(TV51B-64B)
13775 13990 72,446 CL53-64BB(CL53-64BB)
13776 13824 26,080 CL32C-63B(CL32C-63B)
13776 13911 45,375 -(0-0)
13788 13479 107,647 CL49B-64B(CL49B-64B)
13788 13861 58,335 KR64B-49B(KR64B-49B)
13806 13605 60,015 CL55-64BB(CL55-64BB)
13806 13605 60,015 CL55-64C(CL55-64C)
13806 13789 37,857 KR64C-55(KR64C-55)
13824 14022 127,648 CL32C-63B(CL32C-63B)
13848 14107 274,097 KR63-37(AUTOPISTA_NORTE)
13848 14916 1143,680 KR63-0(AUTOPISTA_NORTE)
13850 13762 51,390 KR63-46(AUTOPISTA_NORTE)
13859 13726 138,447 KR55-30(KR55-30)
13859 14352 170,501 CL30A-53(CL30A-53)
13861 14139 99,590 CL50-64A(AVENIDA_COLOMBIA)
13866 13553 108,350 CL50-64B(AVENIDA_COLOMBIA)
13866 13947 53,421 KR64B-50(KR64B-50)
13899 13902 28,729 KR64BB-54A(KR64BB-54A)
13899 14169 93,901 CL54A-64B(CL54A-64B)
13902 13806 33,532 CL55-64BB(CL55-64BB)
13902 13922 19,745 KR64BB-55(KR64BB-55)
13911 14083 58,674 CL33-63A(AVENIDA_33)
13913 13243 213,597 CL44-61(AVENIDA_SAN_JUAN)
13915 13850 40,343 KR63-46(AUTOPISTA_NORTE)
13922 13789 41,363 CL55A-64BB(CL55A-64BB)
13922 13978 33,422 KR64BB-55(KR64BB-55)
13922 13978 33,422 KR64BB-55A(KR64BB-55A)
13947 13989 34,451 KR64B-51(KR64B-51)
13947 14212 98,072 CL51-64A(CL51-64A)
13968 14057 74,308 KR63-37(KR63-37)
13978 14299 106,487 CL57-64B(CL57-64B)
13982 14022 34,776 KR63B-32D(KR63B-32D)
13984 13899 46,015 KR64BB-54(KR64BB-54)
13984 14305 105,737 CL54-64B(CL54-64B)
13989 13970 23,029 TV51B-64B(TV51B-64B)
13989 14167 98,426 KR64B-51(KR64B-51)
13989 14167 98,426 KR64B-51B(KR64B-51B)
13990 13984 36,673 KR64BB-53(KR64BB-53)
13990 14198 68,784 CL53-64B(CL53-64B)
13992 14002 91,884 KR63A-34(KR63A-34)
14002 13736 85,660 CL34-63A(CL34-63A)
14022 14372 135,578 CL32C-63A(CL32C-63A)
14026 13770 184,959 KR63-46(AUTOPISTA_NORTE)
14026 13915 74,561 KR63-48(AUTOPISTA_NORTE)
14057 13693 115,066 CL37-63(CL37-63)
14057 14095 64,632 KR63-36(KR63-36)
14057 14163 40,497 KR63-0(KR63-0)
14079 14202 42,986 CL49B-63()
14083 14312 80,898 CL33-63A(AVENIDA_33)
14083 14951 318,592 CL33-63(AVENIDA_33)
14086 13758 107,557 CL33-63A(AVENIDA_33)
14092 14026 88,848 KR63-49(KR63-49)
14095 14134 36,904 KR63-35(KR63-35)
14104 14002 30,291 CL34-63(CL34-63)
14107 14057 30,735 KR63-0(KR63-0)
14107 14163 56,892 KR63-35(AUTOPISTA_NORTE)
14134 13992 42,856 CL35A-63(CL35A-63)
14134 14219 118,151 KR63-33(KR63-33)
14139 14232 55,346 -(0-0)
14139 14262 46,466 CL50-64(AVENIDA_COLOMBIA)
14139 14331 158,810 -(0-0)
14163 14291 138,159 KR63-34(AUTOPISTA_NORTE)
14169 13902 91,678 CL55-64B(CL55-64B)
14181 13866 108,935 CL50-64A(AVENIDA_COLOMBIA)
14181 13866 114,675 CL50-64A(AVENIDA_COLOMBIA)
14198 14167 45,245 KR64B-52(KR64B-52)
14202 14294 31,253 CL49B-64(CL49B-64)
14212 14181 53,486 KR64A-50(KR64A-50)
14219 13758 160,766 CL33-63(CL33-63)
14219 14086 61,032 -(0-0)
14219 14357 60,685 -(0-0)
14227 14026 164,340 KR63-49(AUTOPISTA_NORTE)
14227 14092 85,714 KR63-49A(KR63-49A)
14232 14202 26,098 KR64A-49B(KR64A-49B)
14232 14294 39,922 -(0-0)
14243 13824 145,221 CL32F-63A(CL32F-63A)
14260 14212 36,768 KR64A-50(KR64A-50)
14260 14212 36,768 KR64A-51(KR64A-51)
14260 14397 63,258 CL51A-64(CL51A-64)
14262 15111 344,716 CL50-63(AVENIDA_COLOMBIA)
14267 14486 121,460 KR52-30A()
14267 14673 1172,610 -(AVENIDA_GUAYABAL)
14283 14198 28,258 CL53-64B(CL53-64B)
14283 14374 57,709 CL53-64A(CL53-64A)
14291 14219 59,066 -(0-0)
14291 14357 81,912 KR63-34(AUTOPISTA_NORTE)
14295 14227 92,228 KR64-()
14299 14309 47,559 KR64B-55(KR64B-55)
14305 14283 36,332 KR64B-53(KR64B-53)
14309 14169 46,981 CL55-64B(CL55-64B)
14309 14305 29,078 KR64B-54(KR64B-54)
14309 14353 22,935 CL55-64(CL55-64)
14309 14353 22,935 CL55-64A(CL55-64A)
14310 14181 45,883 CL50-64(CL50-64)
14312 14482 101,949 KR63-0(KR63-0)
14312 14663 278,975 KR63-32D(KR63-32D)
14331 14227 56,052 KR63-49A(AUTOPISTA_NORTE)
14331 14561 186,796 KR63-49A(AUTOPISTA_NORTE)
14346 14167 80,337 CL52-64A(CL52-64A)
14346 14260 83,074 KR64A-51(KR64A-51)
14346 14260 83,074 KR64A-51A(KR64A-51A)
14346 14369 22,085 KR64A-52(KR64A-52)
14353 14513 60,311 CL55-64(CL55-64)
14357 14394 42,501 KR63-33(AUTOPISTA_NORTE)
14370 14353 41,216 KR64A-53(KR64A-53)
14370 14353 41,216 KR64A-54(KR64A-54)
14370 14373 27,755 KR64A-53(KR64A-53)
14370 14373 27,755 KR64A-53A(KR64A-53A)
14372 14243 134,033 KR63A-32E(KR63A-32E)
14372 14469 77,279 CL32C-63A(CL32C-63A)
14373 14374 40,127 KR64A-53(KR64A-53)
14374 14369 32,909 KR64A-52(KR64A-52)
14374 14369 32,909 KR64A-52A(KR64A-52A)
14374 14611 97,302 CL53-64(CL53-64)
14394 14312 51,723 -(0-0)
14394 14482 105,857 KR63-0(AUTOPISTA_NORTE)
14397 14310 76,556 KR64-50(KR64-50)
14423 14695 98,570 CL30A-52(CL30A-52)
14433 14299 52,242 CL57-63B(CL57-63B)
14469 13982 206,365 CL32D-63A(CL32D-63A)
14469 14663 69,858 CL32C-63(CL32C-63)
14482 14663 179,729 KR63-0(AUTOPISTA_NORTE)
14501 14346 65,837 CL52-64(CL52-64)
14501 14397 84,077 KR64-51(KR64-51)
14501 14397 84,077 KR64-51A(KR64-51A)
14513 14554 31,473 DG64-54(DG64-54)
14554 14370 65,264 CL54-64(CL54-64)
14554 14588 15,242 CL54-64(CL54-64)
14555 14433 50,594 DG63B-55(DG63B-55)
14555 14513 27,494 CL55-63B(CL55-63B)
14561 14310 113,611 CL50-63(CL50-63)
14561 14661 68,338 KR63-50(AUTOPISTA_NORTE)
14587 14501 34,605 CL52-64(CL52-64)
14587 14597 32,021 DG64-52(DG64-52)
14588 14634 31,171 DG64-53A(DG64-53A)
14593 14555 22,318 DG63B-55(DG63B-55)
14597 14369 92,977 CL52A-64(CL52A-64)
14611 14597 35,181 DG64-52(DG64-52)
14611 14597 35,181 DG64-52A(DG64-52A)
14611 14671 24,758 DG64-52(DG64-52)
14611 14671 24,758 DG64-53(DG64-53)
14634 14373 93,098 CL53A-64(CL53A-64)
14634 14671 69,326 DG64-53(DG64-53)
14634 14702 25,738 CL53A-63B(CL53A-63B)
14638 14588 21,303 CL54-63B(CL54-63B)
14638 14593 21,711 DG63B-54(DG63B-54)
14661 14587 40,507 CL52-63(CL52-63)
14661 14736 106,303 DG63B-52(DG63B-52)
14661 15050 281,177 KR63-52(AUTOPISTA_NORTE)
14663 14916 264,634 KR63-0(AUTOPISTA_NORTE)
14671 14732 22,676 CL53-63B(CL53-63B)
14673 14352 404,076 KR53-30A(KR53-30A)
14673 14584 733,154 -(AVENIDA_GUAYABAL)
14673 14663 216,112 -(0-0)
14673 14831 167,266 -(0-0)
14695 14836 158,188 KR0-0(KR0-0)
14702 14638 40,929 DG63B-53A(DG63B-53A)
14721 14465 106,186 -(0-0)
14732 14702 76,603 DG63B-53(DG63B-53)
14736 14732 17,664 DG63B-52(DG63B-52)
14802 14465 122,821 CL29-0(CL29-0)
14802 14957 211,263 -(0-0)
14802 15272 179,538 CL29-0(AVENIDA_PINTUCO)
14831 14916 34,736 -(0-0)
14833 14181 270,458 CL50-0(AVENIDA_COLOMBIA)
14834 14086 264,172 CL33-63(AVENIDA_33)
14836 14831 102,864 KR0-0(KR0-0)
14855 14433 153,673 CL57-63AA(CL57-63AA)
14869 14593 107,689 CL55-63AA(CL55-63AA)
14869 14855 28,304 DG63AA-55(DG63AA-55)
14869 15107 102,678 CL55-63(CL55-63)
14907 14702 105,017 CL54-63AA(CL54-63AA)
14907 14869 26,220 DG63AA-54(DG63AA-54)
14916 14933 89,286 KR0-0(AUTOPISTA_NORTE)
14916 14978 94,995 KR63-0(AUTOPISTA_NORTE)
14933 14721 194,655 KR0-0(KR0-0)
14933 14836 43,238 -(0-0)
14933 14957 137,065 KR63-0(AUTOPISTA_NORTE)
14944 14673 192,784 KR0-0(KR0-0)
14944 14673 198,046 KR0-0(KR0-0)
14957 14988 68,505 KR63-0(AUTOPISTA_NORTE)
14978 14988 200,402 KR63-0(AUTOPISTA_NORTE)
14988 12988 4144,430 KR49-0(AUTOPISTA_SUR)
14988 14926 185,441 KR63-0(AUTOPISTA_SUR)
15050 15063 14,820 -(AUTOPISTA_NORTE)
15050 15219 147,170 KR63-52(AUTOPISTA_NORTE)
15063 14026 741,532 KR63-49(AUTOPISTA_NORTE)
15107 14855 99,049 CL57-63(CL57-63)
15107 15203 97,802 KR64-57(KR64-57)
15219 15226 139,236 KR64-0(KR64-0)
15219 15409 169,062 KR63-57(AUTOPISTA_NORTE)
15417 15063 307,427 KR63-52(AUTOPISTA_NORTE)
5131 5246 73,708 KR86-37(KR86-37)
5131 5463 171,819 CL37-84B(CL37-84B)
5246 5369 68,150 KR86-37(KR86-37)
5246 5369 68,150 KR86-37A(KR86-37A)
5246 5499 130,254 CL37A-84B(CL37A-84B)
5306 5442 95,631 KR85-35(KR85-35)
5306 5452 70,442 CL35B-84AA(CL35B-84AA)
5306 5452 70,442 CL35B-84B(CL35B-84B)
5369 5391 22,181 KR86-37(KR86-37)
5369 5391 22,181 KR86-37B(KR86-37B)
5369 5549 99,823 CL37B-84B(CL37B-84B)
5421 5520 66,624 KR89-42C(KR89-42C)
5429 5473 27,915 KR86-37B(KR86-37B)
5442 5565 64,369 CL35-84(CL35-84)
5442 5565 64,369 CL35-84AA(CL35-84AA)
5452 5463 31,404 KR84B-35B(KR84B-35B)
5452 5515 36,807 CL35B-84AA(CL35B-84AA)
5463 5499 54,632 KR84B-35B(KR84B-35B)
5463 5499 54,632 KR84B-37(KR84B-37)
5473 5584 61,647 CL37C-84A(CL37C-84A)
5473 5584 61,647 CL37C-84B(CL37C-84B)
5475 5623 92,242 KR88-41(KR88-41)
5499 5549 62,591 KR84B-37A(KR84B-37A)
5499 5701 103,673 CL37A-84A(CL37A-84A)
5511 5677 111,053 CL44-89(AVENIDA_SAN_JUAN)
5511 5686 103,112 CL44-89(AVENIDA_SAN_JUAN)
5515 5545 24,484 KR84AA-35B(KR84AA-35B)
5515 5565 83,424 KR84AA-35(KR84AA-35)
5520 5394 90,580 CL43-89(CL43-89)
5520 5677 94,607 KR89-43(KR89-43)
5545 5671 62,155 CL37-84A(CL37-84A)
5549 5584 59,448 KR84B-37B(KR84B-37B)
5549 5769 107,336 CL37B-84A(CL37B-84A)
5565 5705 68,271 CL35-84(CL35-84)
5605 5511 90,198 KR90-44(KR90-44)
5605 5860 122,793 CL44A-89(CL44A-89)
5623 5421 137,477 CL42C-88(CL42C-88)
5623 5728 83,243 KR88-42C(KR88-42C)
5662 5811 68,953 CL44C-90(CL44C-90)
5671 5701 45,196 KR84A-37(KR84A-37)
5671 5816 67,045 CL37-84(CL37-84)
5701 5769 62,216 KR84A-37A(KR84A-37A)
5718 5881 65,275 CL44B-89A(CL44B-89A)
5728 5520 115,957 CL43-88(CL43-88)
5728 5854 88,436 KR88-43(KR88-43)
5760 5686 53,423 KR89-44(KR89-44)
5769 5819 59,330 KR84A-37B(KR84A-37B)
5769 5952 64,431 CL37B-84(CL37B-84)
5774 6148 174,278 KR90A-45(KR90A-45)
5811 5718 67,866 KR90-44B(KR90-44B)
5816 5705 79,338 KR84-35(KR84-35)
5816 5952 114,753 KR84-35(KR84-35)
5816 5952 114,753 KR84-37(KR84-37)
5819 5584 103,783 CL37C-84A(CL37C-84A)
5819 5907 126,276 KR84A-37B(KR84A-37B)
5819 5907 126,276 KR84A-37C(KR84A-37C)
5822 5881 36,177 KR89A-44B(KR89A-44B)
5822 5962 53,033 CL44B-89(CL44B-89)
5837 5623 116,003 CL42C-86A(CL42C-86A)
5837 5938 98,798 KR86A-42C(KR86A-42C)
5854 5677 82,181 CL44-88(AVENIDA_SAN_JUAN)
5860 5760 41,938 KR89-44(KR89-44)
5864 5760 39,407 CL44A-88(CL44A-88)
5864 6048 70,804 KR88-44(KR88-44)
5881 6100 144,373 KR89A-44B(KR89A-44B)
5907 5473 193,836 CL42B-84(CL42B-84)
5907 5473 193,836 CL42B-84A(CL42B-84A)
5938 5728 89,041 CL43-86A(CL43-86A)
5938 6036 109,360 KR86A-43(KR86A-43)
5938 6107 64,541 CL43-86(CL43-86)
5940 5686 110,323 CL44-87(AVENIDA_SAN_JUAN)
5940 6048 110,787 KR87-44(KR87-44)
5948 5705 90,012 CL35-83A(CL35-83A)
5948 6041 120,699 KR83A-35(KR83A-35)
5950 5811 80,672 KR90-44C(KR90-44C)
5950 6100 66,070 CL45-89A(CL45-89A)
5952 6074 165,184 KR84-37B(KR84-37B)
5952 6103 60,355 CL37B-83A(CL37B-83A)
5962 6226 177,109 KR89-44B(KR89-44B)
6015 6107 127,191 KR86-42C(KR86-42C)
6036 5854 68,866 CL44-86A(AVENIDA_SAN_JUAN)
6041 6188 59,577 CL36-82A(CL36-82A)
6041 6188 59,577 CL36-83(CL36-83)
6048 6083 32,663 KR87-44A(KR87-44A)
6048 6239 74,315 CL44A-86(CL44A-86)
6054 5860 76,847 DG86A-44A(DG86A-44A)
6054 5962 48,732 CL44B-86A(CL44B-86A)
6054 6236 113,119 KR87-44B(KR87-44B)
6058 5962 43,586 CL44B-87(CL44B-87)
6074 6132 86,626 KR84-37B(KR84-37B)
6074 6132 86,626 KR84-40A(KR84-40A)
6083 6054 20,804 CL44B-87(CL44B-87)
6100 6226 54,621 CL45-89(CL45-89)
6100 6306 127,513 DG89A-45(DG89A-45)
6103 6041 59,634 KR83A-36(KR83A-36)
6103 6160 62,770 KR83A-37B(KR83A-37B)
6103 6337 106,947 CL37B-82A(CL37B-82A)
6107 6169 110,448 KR86-43(KR86-43)
6132 5907 92,434 CL42B-84(CL42B-84)
6132 6190 79,760 KR84-42B(KR84-42B)
6132 6319 88,209 CL42B-83A(CL42B-83A)
6133 5948 75,781 CL35-83(CL35-83)
6133 6188 110,546 KR83-35(KR83-35)
6148 5950 141,512 KR90-45(KR90-45)
6160 6218 54,534 KR83A-37C(KR83A-37C)
6160 6391 110,656 CL37C-82A(CL37C-82A)
6167 5940 89,873 CL44-86(AVENIDA_SAN_JUAN)
6169 6036 53,188 CL44-86(AVENIDA_SAN_JUAN)
6188 6292 43,683 CL36-82A(CL36-82A)
6190 6015 68,413 CL42C-84(CL42C-84)
6190 6288 138,646 KR84-42C(KR84-42C)
6190 6606 178,179 CL42C-82(CL42C-82)
6218 6229 22,465 KR83A-37D(KR83A-37D)
6226 6318 52,964 CL45-87(CL45-87)
6226 6328 94,984 KR89-45(KR89-45)
6229 6240 33,808 KR83A-37D(KR83A-37D)
6229 6240 33,808 KR83A-40(KR83A-40)
6229 6531 132,336 CL40-81A(CL40-81A)
6229 6531 132,336 CL40-82A(CL40-82A)
6236 6318 69,492 KR87-44C(KR87-44C)
6236 6330 68,024 CL44C-86(CL44C-86)
6239 6167 103,692 KR86-44(KR86-44)
6240 6074 65,090 CL40-83A(CL40-83A)
6240 6256 28,987 KR83A-40(KR83A-40)
6253 6083 68,806 CL44B-86(CL44B-86)
6253 6239 37,624 KR86-44(KR86-44)
6253 6239 37,624 KR86-44A(KR86-44A)
6253 6438 90,772 CL44B-84(CL44B-84)
6254 6148 40,852 CL47-87D(CL47-87D)
6256 6290 59,552 KR83A-40(KR83A-40)
6256 6290 59,552 KR83A-40A(KR83A-40A)
6256 6726 201,774 CL40A-81A(CL40A-81A)
6274 6207 31,556 CL44BB-86(CL44BB-86)
6274 6253 39,196 KR86-44B(KR86-44B)
6274 6455 88,618 CL44BB-84(CL44BB-84)
6288 6357 107,590 KR84-43(KR84-43)
6288 6425 69,502 CL43-83(CL43-83)
6290 6319 56,496 KR83A-40(KR83A-40)
6290 6319 56,496 KR83A-42(KR83A-42)
6290 6738 191,245 CL42-81A(CL42-81A)
6292 6337 58,678 KR82A-36(KR82A-36)
6292 6342 26,425 CL36-81A(CL36-81A)
6292 6342 26,425 CL36-82A(CL36-82A)
6305 6133 78,998 CL35-82A(CL35-82A)
6305 6451 78,069 CL35-82(CL35-82)
6306 6254 72,634 KR87D-46(KR87D-46)
6306 6401 49,391 CL46-87C(CL46-87C)
6318 6328 118,759 KR87-45(KR87-45)
6318 6328 118,759 KR87D-45(KR87D-45)
6318 6429 64,092 CL45-86(CL45-86)
6319 6534 89,251 CL42B-82(CL42B-82)
6328 6306 41,917 KR87-45(KR87-45)
6328 6306 41,917 KR87D-45(KR87D-45)
6328 6306 41,917 KR89-45(KR89-45)
6330 6054 120,351 DG86A-44BB(DG86A-44BB)
6330 6274 58,292 KR86-44BB(KR86-44BB)
6330 6527 87,797 CL44C-84(CL44C-84)
6337 6391 59,739 KR82A-37B(KR82A-37B)
6337 6684 148,460 CL37B-81A(CL37B-81A)
6342 6305 105,528 KR82A-35(KR82A-35)
6342 6513 72,153 CL36-81A(CL36-81A)
6342 6513 72,153 CL36-82(CL36-82)
6356 6254 49,252 CL47-87C(CL47-87C)
6356 6401 69,037 KR87C-46(KR87C-46)
6357 6167 90,416 CL44-84(AVENIDA_SAN_JUAN)
6357 6169 84,863 CL44-84(AVENIDA_SAN_JUAN)
6357 6532 72,482 CL44-82(AVENIDA_SAN_JUAN)
6357 6645 123,062 CL44-82(AVENIDA_SAN_JUAN)
6381 6386 13,090 KR83-42D(KR83-42D)
6391 6461 64,163 KR82A-37C(KR82A-37C)
6391 6694 125,824 CL37C-81A(CL37C-81A)
6399 6477 105,103 KR87B-47(KR87B-47)
6401 6538 54,293 CL46-87B(CL46-87B)
6424 6386 18,720 CL42D-83(CL42D-83)
6424 6425 43,000 KR83-42D(KR83-42D)
6425 6456 38,668 KR83-43(KR83-43)
6429 6330 84,128 KR86-44C(KR86-44C)
6429 6604 74,719 CL45-84(CL45-84)
6438 6357 147,496 KR84-44(KR84-44)
6438 6650 88,526 CL44B-82(CL44B-82)
6451 6513 101,690 KR82-35(KR82-35)
6455 6438 34,289 KR84-44B(KR84-44B)
6455 6659 87,736 CL44BB-82(CL44BB-82)
6455 6659 87,736 CL44BB-83(CL44BB-83)
6456 6403 23,187 CL43B-82(CL43B-82)
6456 6403 23,187 CL43B-83(CL43B-83)
6456 6625 66,150 CL43B-82(CL43B-82)
6461 6218 121,856 CL37D-82A(CL37D-82A)
6461 6531 58,760 KR82A-37D(KR82A-37D)
6477 6356 55,246 CL47-87B(CL47-87B)
6477 6538 72,140 KR87B-46(KR87B-46)
6477 6686 92,552 CL47-87(CL47-87)
6512 6399 42,833 CL47A-87A(CL47A-87A)
6512 6616 46,997 CL47A-87(CL47A-87)
6522 6401 124,204 KR87C-45AA(KR87C-45AA)
6522 6542 33,212 CL45AA-84(CL45AA-84)
6522 6542 33,212 CL45AA-86(CL45AA-86)
6527 6455 50,696 KR84-44BB(KR84-44BB)
6532 6650 122,015 KR82-44(KR82-44)
6534 6743 90,751 CL42B-81A(CL42B-81A)
6538 6642 96,235 KR87B-45B(KR87B-45B)
6538 6742 93,079 CL46-87(CL46-87)
6542 6429 63,826 KR86-45(KR86-45)
6542 6604 85,763 CL45AA-84(CL45AA-84)
6545 6574 39,441 KR87-47D(KR87-47D)
6551 6527 21,226 KR84-44C(KR84-44C)
6551 6659 61,272 CL44C-83(CL44C-83)
6558 6512 59,101 KR87A-47(KR87A-47)
6574 6399 112,241 CL47D-87(CL47D-87)
6574 6616 63,246 KR87-47A(KR87-47A)
6574 6681 62,671 CL47D-86B(CL47D-86B)
6604 6551 61,937 KR84-44C(KR84-44C)
6604 6708 55,014 CL45-82(CL45-82)
6604 6708 55,014 CL45-83(CL45-83)
6604 6748 80,713 KR84-45AA(KR84-45AA)
6605 6424 70,303 CL42D-82(CL42D-82)
6605 6606 72,181 KR82-42C(KR82-42C)
6606 6534 41,817 KR82-42B(KR82-42B)
6606 6747 72,601 CL42C-81(CL42C-81)
6606 6747 72,601 CL42C-81A(CL42C-81A)
6616 6686 99,909 KR87-47(KR87-47)
6616 6703 42,342 CL47A-86B(CL47A-86B)
6625 6605 85,822 KR82-42C(KR82-42C)
6625 6605 85,822 KR82-42D(KR82-42D)
6625 6907 117,620 CL43B-81(CL43B-81)
6637 6451 82,977 CL35-81A(CL35-81A)
6637 6678 103,096 KR81A-35(KR81A-35)
6637 6777 61,751 CL35-81(CL35-81)
6642 6522 74,602 KR86-45AA(KR86-45AA)
6642 6748 116,978 TV45B-84(TV45B-84)
6645 6625 71,610 KR82-43B(KR82-43B)
6645 6877 97,832 CL44-81(AVENIDA_SAN_JUAN)
6650 6765 104,874 KR82-44B(KR82-44B)
6650 6821 72,687 CL44B-81(CL44B-81)
6659 6708 71,178 KR83-44C(KR83-44C)
6659 6765 42,849 CL44BB-82(CL44BB-82)
6678 6513 75,230 CL36-81A(CL36-81A)
6678 6684 72,844 KR81A-36(KR81A-36)
6681 6703 87,460 KR86B-47A(KR86B-47A)
6681 6793 55,955 CL47D-86A(CL47D-86A)
6684 6694 66,549 KR81A-37B(KR81A-37B)
6686 6742 70,637 KR87-45C(KR87-45C)
6686 6742 70,637 KR87-46(KR87-46)
6686 6830 61,940 CL47-86A(CL47-86A)
6694 6704 62,466 KR81A-37C(KR81A-37C)
6703 6824 49,028 CL47A-86A(CL47A-86A)
6704 6461 101,178 CL37D-81A(CL37D-81A)
6704 6712 37,089 KR81A-37D(KR81A-37D)
6712 6720 24,803 KR81A-37D(KR81A-37D)
6717 6779 24,445 -(AVENIDA_80)
6719 6792 29,084 -(AVENIDA_80)
6720 6531 82,076 CL40-81A(CL40-81A)
6726 6720 56,910 KR81A-40(KR81A-40)
6738 6726 57,213 KR81A-40(KR81A-40)
6738 6726 57,213 KR81A-40A(KR81A-40A)
6738 6886 61,178 CL42-81(CL42-81)
6742 6798 61,674 KR87-45C(KR87-45C)
6743 6738 57,417 KR81A-42(KR81A-42)
6747 6743 72,512 KR81A-42(KR81A-42)
6747 6743 72,512 KR81A-42B(KR81A-42B)
6747 6901 77,166 CL42C-81(CL42C-81)
6748 6884 78,862 TV45B-82(TV45B-82)
6748 6890 78,411 KR84-45B(KR84-45B)
6749 6755 54,130 KR81-32EE(AVENIDA_80)
6755 6779 39,402 KR81-80C(AVENIDA_80)
6766 6749 69,105 KR81-32E(AVENIDA_80)
6766 7120 156,525 CL32E-80B(CL32E-80B)
6770 6777 19,581 KR81-0(AVENIDA_80)
6777 6800 8,137 CL35-81(AVENIDA_80)
6787 6802 56,245 KR81-33AA(AVENIDA_80)
6787 6917 74,632 CL34AA-80C(CL34AA-80C)
6789 6859 28,022 CL35-0(AVENIDA_80)
6792 6787 109,301 KR81-33(AVENIDA_80)
6792 6822 18,824 -(AVENIDA_80)
6793 6824 108,269 KR86A-47A(KR86A-47A)
6793 6896 56,820 CL47D-86(CL47D-86)
6794 6830 74,586 KR86A-47(KR86A-47)
6794 6941 65,902 CL47A-86(CL47A-86)
6798 6642 84,655 KR86-45B(KR86-45B)
6798 6847 59,759 TV45C-85(TV45C-85)
6798 6962 99,499 KR86-45C(KR86-45C)
6800 6823 85,829 KR81-35(AVENIDA_80)
6800 6858 25,111 CL35-0(AVENIDA_80)
6802 6810 56,024 KR81-33B(AVENIDA_80)
6810 6908 49,256 CL34-80C(CL34-80C)
6816 6708 44,389 CL45-82(CL45-82)
6816 6765 41,236 KR82-44C(KR82-44C)
6816 7079 124,025 DG80A-45(DG80A-45)
6821 6893 70,420 KR81-44B(KR81-44B)
6822 6825 30,462 -(AVENIDA_80)
6822 6937 52,834 CL33-80C(AVENIDA_33)
6823 6678 60,879 CL36-81(CL36-81)
6824 6794 36,989 KR86A-47(KR86A-47)
6824 6794 36,989 KR86A-47A(KR86A-47A)
6825 6779 24,292 -(AVENIDA_80)
6825 6936 53,963 CL33-80C(AVENIDA_33)
6830 6958 60,429 CL47-86(CL47-86)
6846 6823 106,297 KR81-36(AVENIDA_80)
6847 6890 59,739 TV45C-84(TV45C-84)
6847 7044 125,089 KR85-45C(KR85-45C)
6853 7049 88,948 CL36-80B(CL36-80B)
6858 6853 111,768 KR81-35(AVENIDA_80)
6858 6878 13,887 CL35-80B(AVENIDA_80)
6859 6810 228,578 KR81-34(AVENIDA_80)
6859 6872 8,513 CL35-80B(AVENIDA_80)
6861 6766 70,324 KR81-32D(AVENIDA_80)
6861 6942 72,791 KR81-32C(AVENIDA_80)
6862 6704 60,582 CL37D-81(CL37D-81)
6862 6846 104,845 KR81-37(AVENIDA_80)
6864 6853 80,409 KR81-36(AVENIDA_80)
6870 6712 64,061 CL37DA-81(CL37DA-81)
6870 6862 52,304 KR81-37D(AVENIDA_80)
6872 6878 24,968 KR81-0(AVENIDA_80)
6872 7029 67,672 CL35-80B(CL35-80B)
6876 6532 146,607 CL44-80(AVENIDA_SAN_JUAN)
6876 6877 27,867 -(AVENIDA_80)
6877 6910 23,652 -(AVENIDA_80)
6878 7029 70,923 CL35-80B(CL35-80B)
6884 6816 56,742 KR82-45(KR82-45)
6886 6870 124,457 KR81-37D(AVENIDA_80)
6890 6943 80,262 TV45C-82(TV45C-82)
6890 7116 149,564 KR84-45C(KR84-45C)
6893 7079 147,405 KR81-45(KR81-45)
6896 6906 24,104 KR86-47A(KR86-47A)
6896 6906 24,104 KR86-47C(KR86-47C)
6896 7236 177,148 CL47D-83(CL47D-83)
6898 6864 210,616 KR81-37(AVENIDA_80)
6901 6886 174,889 KR81-42(AVENIDA_80)
6906 6918 49,533 KR86-47A(KR86-47A)
6906 6918 49,533 KR86-47B(KR86-47B)
6906 7251 165,168 CL47C-83(CL47C-83)
6907 6901 64,372 KR81-42C(AVENIDA_80)
6908 6915 29,417 KR80C-34(KR80C-34)
6910 6907 58,754 KR81-43(AVENIDA_80)
6910 6979 32,046 CL44-81(AVENIDA_80)
6914 6876 22,416 -(AVENIDA_80)
6915 7058 64,018 CL34A-80B(CL34A-80B)
6917 6982 31,297 CL34AA-80B(CL34AA-80B)
6917 6982 31,297 CL34AA-80C(CL34AA-80C)
6918 6941 85,811 KR86-47A(KR86-47A)
6918 7266 162,585 CL47B-83(CL47B-83)
6922 6898 177,171 KR81-40(AVENIDA_80)
6922 7016 37,890 CL42-80B(CL42-80B)
6922 7016 37,890 CL42-80E(CL42-80E)
